,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
1286,Koko Ramen,159,4.0,"['pickup', 'delivery']",$$,40.6410361919404,-73.9642817210745,ramen,375 Marlborough Rd,Brooklyn,11226,"['375 Marlborough Rd', 'Brooklyn, NY 11226']"
1287,Shuka,692,4.5,"['pickup', 'delivery']",$$$,40.72707,-74.00283,mediterranean,38 MacDougal St,New York,10012,"['38 MacDougal St', 'New York, NY 10012']"
1288,La Puerta Roja,147,4.0,"['pickup', 'delivery']",$$,40.63982,-73.96716,latin,1120 Cortelyou Rd,Brooklyn,11218,"['1120 Cortelyou Rd', 'Brooklyn, NY 11218']"
1289,Hanoi House,610,4.5,[],$$,40.727066,-73.983505,vietnamese,119 Saint Marks Pl,New York,10009,"['119 Saint Marks Pl', 'New York, NY 10009']"
1290,HanGawi,1265,4.0,"['pickup', 'delivery']",$$$,40.746612323020926,-73.98476051936564,vegetarian,12 E 32nd St,New York,10016,"['12 E 32nd St', 'New York, NY 10016']"
1291,Eggloo,909,4.0,"['pickup', 'delivery']",$,40.7155497342652,-73.9993924610537,desserts,60 Mulberry St,New York,10013,"['60 Mulberry St', 'New York, NY 10013']"
1292,Cafeteria,3464,3.5,"['pickup', 'delivery']",$$,40.740567590122,-73.9980747946,newamerican,119 7th Ave,New York,10011,"['119 7th Ave', 'New York, NY 10011']"
1293,Gen,291,4.0,"['pickup', 'delivery']",$$,40.677639,-73.963485,japanese,659 Washington Ave,Brooklyn,11238,"['659 Washington Ave', 'Brooklyn, NY 11238']"
1294,Ise Restaurant,561,4.5,"['restaurant_reservation', 'pickup', 'delivery']",$$,40.7291024,-73.9900618,japanese,63 Cooper Sq,New York,10003,"['63 Cooper Sq', 'New York, NY 10003']"
1295,Whistle & Fizz,225,5.0,"['pickup', 'delivery']",$,40.7307100207,-73.994362572,coffee,254 Greene St,New York,10003,"['254 Greene St', 'New York, NY 10003']"
1296,Great NY Noodle Town,1392,3.5,"['pickup', 'delivery']",$,40.7150363828814,-73.9971172437072,cantonese,28 Bowery,New York,10013,"['28 Bowery', 'New York, NY 10013']"
1297,Taqueria Downtown,1898,4.0,"['pickup', 'delivery']",$$,40.716222,-74.044659,mexican,236 Grove St,Jersey City,07302,"['236 Grove St', 'Jersey City, NJ 07302']"
1298,The Boil,864,4.0,"['pickup', 'delivery']",$$$,40.730316162745154,-73.99429517055144,cajun,17 Waverly Pl,New York,10003,"['17 Waverly Pl', 'New York, NY 10003']"
1299,Moo Burger,467,4.0,"['pickup', 'delivery']",$$,40.685823,-73.994528,burgers,240 Court St,Brooklyn,11201,"['240 Court St', 'Brooklyn, NY 11201']"
1300,Harry's,737,4.0,"['delivery', 'pickup']",$$$,40.704512,-74.009834,steak,1 Hanover Sq,New York,10004,"['1 Hanover Sq', 'New York, NY 10004']"
1301,Betty Bakery,293,4.0,"['delivery', 'pickup']",$$,40.6862159,-73.9834234,bakeries,448 Atlantic Ave,Brooklyn,11217,"['448 Atlantic Ave', 'Brooklyn, NY 11217']"
1302,Parisi Bakery,434,4.5,"['delivery', 'pickup']",$$,40.7211836,-73.9954365,bakeries,198 Mott St,New York,10012,"['198 Mott St', 'New York, NY 10012']"
1303,Diner,768,4.0,['delivery'],$$,40.71069,-73.96559,diners,85 Broadway,Brooklyn,11249,"['85 Broadway', 'Brooklyn, NY 11249']"
1304,Lombardo's of Bay Ridge,166,5.0,"['delivery', 'pickup']",$$,40.634741,-74.0284259,pizza,279 71st St,Brooklyn,11209,"['279 71st St', 'Brooklyn, NY 11209']"
1305,Ortobello Restaurant,281,4.0,"['delivery', 'pickup']",$$,40.6142763970316,-73.9807206406357,italian,6401 Bay Pkwy,Brooklyn,11204,"['6401 Bay Pkwy', 'Brooklyn, NY 11204']"
1306,Bunker,743,4.0,"['delivery', 'pickup']",$$,40.7105638,-73.9233984,vietnamese,99 Scott Ave,Brooklyn,11237,"['99 Scott Ave', 'Brooklyn, NY 11237']"
1307,The Family Store,172,4.5,"['delivery', 'pickup']",$$,40.63544,-74.026,mediterranean,6905 3rd Ave,Brooklyn,11209,"['6905 3rd Ave', 'Brooklyn, NY 11209']"
1308,Brooklyn's Homeslice Pizzeria,168,4.5,"['delivery', 'pickup']",$,40.680702,-73.967455,pizza,567 Vanderbilt Ave,Brooklyn,11238,"['567 Vanderbilt Ave', 'Brooklyn, NY 11238']"
