,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
881,Ninos Aq,215,4.0,"['pickup', 'delivery']",$$,40.774944,-73.908585,cocktailbars,35-01 Ditmars Blvd,Astoria,11105,"['35-01 Ditmars Blvd', 'Astoria, NY 11105']"
882,Cafe Mogador,2005,4.0,"['pickup', 'delivery']",$$,40.727258767439,-73.9845085144043,moroccan,101 St Marks Pl,New York,10009,"['101 St Marks Pl', 'New York, NY 10009']"
883,Thai Mission,77,4.5,"['pickup', 'delivery']",,40.72779,-73.89279,thai,70-11 Grand Ave,Maspeth,11378,"['70-11 Grand Ave', 'Maspeth, NY 11378']"
884,Hana Asian Bistro,232,4.0,"['pickup', 'delivery']",$$,40.6699939531997,-73.8424712286242,sushi,150-03 Crossbay Blvd,Ozone Park,11417,"['150-03 Crossbay Blvd', 'Ozone Park, NY 11417']"
885,Mad For Chicken - Forest Hills,133,4.0,"['pickup', 'delivery']",$$,40.71981,-73.8433,korean,71-37 Austin St,Forest Hills,11375,"['71-37 Austin St', 'Forest Hills, NY 11375']"
886,Burrito Republic,126,4.5,"['pickup', 'delivery']",$$,40.7006779324274,-73.8991589471698,tacos,59-15 71st Ave,Ridgewood,11385,"['59-15 71st Ave', 'Ridgewood, NY 11385']"
887,Erawan Thai Cuisine,360,3.5,"['pickup', 'delivery']",$$,40.761821,-73.769775,thai,4231 Bell Blvd,Bayside,11361,"['4231 Bell Blvd', 'Bayside, NY 11361']"
888,Papazzio Restaurant,216,4.0,"['pickup', 'delivery']",$$,40.764232,-73.771625,italian,3938 Bell Blvd,Bayside,11361,"['3938 Bell Blvd', 'Bayside, NY 11361']"
889,Austin's Ale House,475,3.5,"['pickup', 'delivery']",$$,40.709375,-73.830072,sportsbars,8270 Austin St,Kew Gardens,11415,"['8270 Austin St', 'Kew Gardens, NY 11415']"
890,Ganda Sushi Express,167,4.0,"['pickup', 'delivery']",$$,40.726161,-73.789268,sushi,80-08 Surrey Pl,Jamaica,11432,"['80-08 Surrey Pl', 'Jamaica, NY 11432']"
891,Copper Kettle Bar & Restaurant,164,4.0,"['pickup', 'delivery']",$$,40.7460850008934,-73.9138449996237,pubs,5024 Skillman Ave,Woodside,11377,"['5024 Skillman Ave', 'Woodside, NY 11377']"
892,Paul Michael’s Brick Oven Cafe Restaurant,180,4.0,['delivery'],$$,40.7040268,-73.8252041,pizza,85-19 126th St,Kew Gardens,11415,"['85-19 126th St', 'Kew Gardens, NY 11415']"
893,Shogun Hibachi,158,4.0,"['pickup', 'delivery']",$$,40.7181533187701,-73.8374032882996,japanese,111-16 Queens Blvd,Forest Hills,11375,"['111-16 Queens Blvd', 'Forest Hills, NY 11375']"
894,Forest Park,84,4.5,[],,40.7074943075363,-73.8401308334635,parks,Myrtle Avenue & Woodhaven Blvd,Woodhaven,11385,"['Myrtle Avenue & Woodhaven Blvd', 'Woodhaven, NY 11385']"
895,Tanoshi Sushi Sake Bar,743,4.5,['restaurant_reservation'],$$$$,40.767568,-73.952815,sushi,1372 York Ave,New York,10021,"['1372 York Ave', 'New York, NY 10021']"
896,Mr. Dre's Kitchen Bar,163,4.0,"['pickup', 'delivery']",$$,40.7843337,-73.8456543,bars,122-07 15th Ave,College Point,11356,"['122-07 15th Ave', 'College Point, NY 11356']"
897,Veselka,2803,4.0,"['pickup', 'delivery']",$$,40.729036,-73.98712,diners,144 2nd Ave,New York,10003,"['144 2nd Ave', 'New York, NY 10003']"
898,Queens Museum,164,4.0,[],,40.7455988044695,-73.8468790054321,museums,New York City Building,Corona,11368,"['New York City Building', 'Flushing Meadows Corona Park', 'Corona, NY 11368']"
899,Patrizia's Of Maspeth,225,4.0,"['pickup', 'delivery']",$$,40.726783,-73.894276,italian,6935 Grand Ave,Maspeth,11378,"['6935 Grand Ave', 'Maspeth, NY 11378']"
900,Bridge and Tunnel Brewery,58,4.5,[],$,40.6935067,-73.9030978,breweries,15-35 Decatur St,Ridgewood,11385,"['15-35 Decatur St', 'Ridgewood, NY 11385']"
901,UThai,232,3.5,"['pickup', 'delivery']",$,40.7282415,-73.8639467,thai,63-55 Wetherole St,Rego Park,11374,"['63-55 Wetherole St', 'Rego Park, NY 11374']"
902,Trattoria Trecolori,2468,4.0,"['pickup', 'delivery']",$$,40.759876,-73.986767,italian,254 West 47th St,New York,10036,"['254 West 47th St', 'New York, NY 10036']"
903,Between the Bagel,58,5.0,"['pickup', 'delivery']",,40.76683,-73.92074,bagels,31-13 30th Ave,Queens,11102,"['31-13 30th Ave', 'Queens, NY 11102']"
904,Neir's Tavern,124,4.0,"['pickup', 'delivery']",$$,40.689768,-73.8635299,bars,87-48 78th St,Woodhaven,11421,"['87-48 78th St', 'Woodhaven, NY 11421']"
905,Queens Bagels & Delicatessen,91,4.5,"['pickup', 'delivery']",$,40.7103769,-73.8496213,breakfast_brunch,103-05 Metropolitan Ave,Forest Hills,11375,"['103-05 Metropolitan Ave', 'Forest Hills, NY 11375']"
906,New Park Pizza,899,4.0,['delivery'],$,40.6627403949909,-73.8403776268684,pizza,15671 Crossbay Blvd,Howard Beach,11414,"['15671 Crossbay Blvd', 'Howard Beach, NY 11414']"
907,Little Morocco,143,4.0,"['pickup', 'delivery']",$,40.767964,-73.911346,moroccan,2439 Steinway St,Astoria,11103,"['2439 Steinway St', 'Astoria, NY 11103']"
908,Sabay Thai Restaurant,144,4.0,"['pickup', 'delivery']",$$,40.746098,-73.890055,thai,75-19 Broadway,Elmhurst,11373,"['75-19 Broadway', 'Elmhurst, NY 11373']"
909,Grill Point,216,4.0,"['pickup', 'delivery']",$$,40.7297819256055,-73.8236096230523,mideastern,69-54 Main St,Flushing,11367,"['69-54 Main St', 'Flushing, NY 11367']"
910,Cookies and Cream Pastry Shop,51,5.0,['delivery'],,40.705832,-73.8311739,bakeries,119-28 Metropolitan Ave,Richmond Hill,11415,"['119-28 Metropolitan Ave', 'Richmond Hill, NY 11415']"
911,Roosevelt Island,142,4.0,[],,40.76111,-73.95065,parks,,New York,10044,"['New York, NY 10044']"
912,Calle Dao - Bryant Park,1799,4.0,"['pickup', 'delivery']",$$,40.75222,-73.98420351,cuban,38 W 39th St,New York,10018,"['38 W 39th St', 'New York, NY 10018']"
913,Nita's European Bakery,127,4.0,"['pickup', 'delivery']",$,40.739476,-73.924659,bakeries,4010 Greenpoint Ave,Sunnyside,11104,"['4010 Greenpoint Ave', 'Sunnyside, NY 11104']"
914,Luke's Lobster Upper East Side,1205,4.0,['delivery'],$$,40.7747308470083,-73.9545491922026,seafood,242 E 81st St,New York,10028,"['242 E 81st St', 'New York, NY 10028']"
915,Koliba,121,4.0,['delivery'],$$,40.7743701,-73.9126345,modern_european,3111 23rd Ave,Astoria,11105,"['3111 23rd Ave', 'Astoria, NY 11105']"
916,Zyara Restaurant,262,4.0,"['pickup', 'delivery']",$$,40.76648,-73.91251,halal,25-53 Steinway St,Astoria,11103,"['25-53 Steinway St', 'Astoria, NY 11103']"
917,Momosan Ramen & Sake - New York,1732,4.0,"['pickup', 'delivery']",$$,40.74993,-73.97746,ramen,342 Lexington Ave,New York,10016,"['342 Lexington Ave', 'New York, NY 10016']"
918,Asian Taste 86,110,4.0,"['pickup', 'delivery']",$$,40.74177,-73.87861,halal,8610 Whitney Ave,Elmhurst,11373,"['8610 Whitney Ave', 'Elmhurst, NY 11373']"
919,Taco Azul,211,4.0,"['pickup', 'delivery']",$$,40.78851363317646,-73.8134864,tacos,14-09 150th St,Whitestone,11357,"['14-09 150th St', 'Whitestone, NY 11357']"
920,Sakura 7,141,4.0,['delivery'],$$,40.7240570459862,-73.8987931830836,japanese,65-54 Grand Ave,Maspeth,11378,"['65-54 Grand Ave', 'Maspeth, NY 11378']"
921,Sybil's Bakery and Restaurant,215,4.0,['delivery'],$$,40.691032,-73.81369,bakeries,13217 Liberty Ave,South Richmond Hill,11419,"['13217 Liberty Ave', 'South Richmond Hill, NY 11419']"
922,Point Brazil,154,4.0,"['pickup', 'delivery']",$,40.761827,-73.917579,brazilian,3801 31st Ave,Astoria,11103,"['3801 31st Ave', 'Astoria, NY 11103']"
923,Cunningham Park,73,4.5,[],,40.729129,-73.774245,parks,196-10 Union Tpke,Fresh Meadows,11366,"['196-10 Union Tpke', 'Fresh Meadows, NY 11366']"
924,Ariyoshi,320,3.5,"['pickup', 'delivery']",$$,40.743972616473854,-73.9229326221067,japanese,4113 Queens Blvd,Sunnyside,11104,"['4113 Queens Blvd', 'Sunnyside, NY 11104']"
925,Rose & Joe's Italian Bakery,206,4.0,[],$,40.7752199618786,-73.9118528366089,bakeries,2240 31st St,Astoria,11105,"['2240 31st St', 'Astoria, NY 11105']"
926,Doraon 1.5 Dak Galbi,112,4.0,['delivery'],$$,40.7633106130738,-73.807011321187,korean,158-03 Northern Blvd,Flushing,11358,"['158-03 Northern Blvd', 'Flushing, NY 11358']"
927,Crave,350,3.5,"['pickup', 'delivery']",$$,40.765631,-73.9166717,greek,28-55 36th St,Astoria,11103,"['28-55 36th St', 'Astoria, NY 11103']"
928,Moge Tee - Bayside,109,4.5,"['pickup', 'delivery']",,40.760879,-73.769338,coffee,4319 Bell Blvd,Bayside,11364,"['4319 Bell Blvd', 'Bayside, NY 11364']"
929,King Souvlaki,178,4.0,[],$$,40.7625,-73.76961,foodtrucks,,Bayside,11361,"['Bayside, NY 11361']"
930,Quality Meats,2085,4.0,"['pickup', 'delivery']",$$$$,40.764958,-73.976206,steak,57 W 58th St,New York,10019,"['57 W 58th St', 'New York, NY 10019']"
931,Gyro Grill,220,3.5,"['pickup', 'delivery']",$$,40.72412,-73.86956,greek,63-02 Woodhaven Blvd,Rego Park,11374,"['63-02 Woodhaven Blvd', 'Rego Park, NY 11374']"
932,Astoria Provisions,188,4.0,"['pickup', 'delivery']",$$,40.7722612331431,-73.9291319623589,coffee,12-23 Astoria Blvd,Astoria,11103,"['12-23 Astoria Blvd', 'Astoria, NY 11103']"
933,Prontito,111,4.0,"['pickup', 'delivery']",$,40.747706,-73.880471996963,juicebars,40 25 Forley St,Elmhurst,11373,"['40 25 Forley St', 'Elmhurst, NY 11373']"
934,3Greeks Grill,143,4.0,"['pickup', 'delivery']",$,40.762035,-73.942101,mediterranean,3561 Vernon Blvd,Long Island City,11106,"['3561 Vernon Blvd', 'Long Island City, NY 11106']"
935,Tommy Thai,160,4.0,"['pickup', 'delivery']",$$,40.7353096,-73.8810272,thai,85-32 Grand Ave,Elmhurst,11373,"['85-32 Grand Ave', 'Elmhurst, NY 11373']"
936,Pete's Grill,415,3.5,"['pickup', 'delivery']",$$,40.7436113457571,-73.9255882291161,newamerican,3914 Queens Blvd,Sunnyside,11104,"['3914 Queens Blvd', 'Sunnyside, NY 11104']"
937,Ok Canaan Taiwanese Gourmet 台灣好滋味,79,4.5,"['pickup', 'delivery']",$$,40.75182,-73.8272,taiwanese,43-18 Main St,Flushing,11355,"['43-18 Main St', 'Flushing, NY 11355']"
938,Amy Ruth's,2792,4.0,"['pickup', 'delivery']",$$,40.80248,-73.95038,southern,113 W 116th St,New York,10026,"['113 W 116th St', 'New York, NY 10026']"
939,Georgia Diner,701,3.0,['delivery'],$$,40.73739652639462,-73.88271395085927,diners,80-26 Queens Blvd,Elmhurst,11373,"['80-26 Queens Blvd', 'Elmhurst, NY 11373']"
940,Martha's Country Bakery,847,4.5,['delivery'],$$,40.7148806028737,-73.9607515186071,bakeries,263 Bedford Ave,Brooklyn,11211,"['263 Bedford Ave', 'Brooklyn, NY 11211']"
941,ICHIRAN - Brooklyn,1239,3.5,"['pickup', 'delivery']",$$,40.707587,-73.933271,ramen,374 Johnson Ave,Brooklyn,11206,"['374 Johnson Ave', 'Brooklyn, NY 11206']"
942,Kum Sung BBQ,112,4.0,"['pickup', 'delivery']",$$,40.76323,-73.81495,korean,40-07 149th Pl,Flushing,11354,"['40-07 149th Pl', 'Flushing, NY 11354']"
943,Omonia Cafe - Astoria,679,3.0,"['pickup', 'delivery']",$$,40.7611121,-73.9240205,bakeries,32-20 Broadway,Astoria,11106,"['32-20 Broadway', 'Astoria, NY 11106']"
944,CP Grill,78,4.5,['pickup'],$$,40.7861887217582,-73.8371142752518,mediterranean,131-02 14th Ave,College Point,11356,"['131-02 14th Ave', 'College Point, NY 11356']"
945,Carla,75,4.5,['delivery'],$$,40.75351,-73.93764,newamerican,25-03 40th Avenue,Long Island City,11101,"['25-03 40th Avenue', 'Long Island City, NY 11101']"
946,Via Vai,228,4.0,"['pickup', 'delivery']",$$,40.7741502,-73.9123089,italian,31-09 23rd Ave,Astoria,11105,"['31-09 23rd Ave', 'Astoria, NY 11105']"
947,Summer,135,4.0,"['pickup', 'delivery']",$,40.7353499,-73.88091,vietnamese,85-36 Grand Ave,Elmhurst,11373,"['85-36 Grand Ave', 'Elmhurst, NY 11373']"
948,718 Hookah Lounge & Grill,273,3.5,"['pickup', 'delivery']",$$,40.7191907,-73.8422334,hookah_bars,72-13 Austin St,Forest Hills,11375,"['72-13 Austin St', 'Forest Hills, NY 11375']"
949,Newyorktitlan,182,4.5,"['pickup', 'delivery']",$$,40.6990509033203,-73.9129409790039,newmexican,1525 Gates Ave,Brooklyn,11237,"['1525 Gates Ave', 'Brooklyn, NY 11237']"
950,Hatsuhana Sushi Restaurant,1417,4.0,"['delivery', 'pickup']",$$$,40.75703,-73.97692,japanese,17 E 48th St,New York,10017,"['17 E 48th St', 'New York, NY 10017']"
951,Jacup's,114,4.0,"['delivery', 'pickup']",$,40.733065371552875,-73.895594,cafes,52-17 69th St,Maspeth,11378,"['52-17 69th St', 'Maspeth, NY 11378']"
952,No Stress Coffee,41,5.0,[],,40.74844509066499,-73.94060520177239,coffee,42-77 Hunter St,Queens,11101,"['42-77 Hunter St', 'Queens, NY 11101']"
953,A Sushi,149,4.0,"['delivery', 'pickup']",$$,40.7195491343737,-73.8432513177395,sushi,71-44 Austin St,Forest Hills,11375,"['71-44 Austin St', 'Forest Hills, NY 11375']"
954,Lunera Latin Fusion Restaurant Bar,133,4.0,"['delivery', 'pickup']",$$,40.7582236,-73.9194022,latin,3225 Steinway St,Astoria,11103,"['3225 Steinway St', 'Astoria, NY 11103']"
955,Karczma,622,4.5,"['delivery', 'pickup']",$$,40.729977,-73.955128,polish,136 Greenpoint Ave,Brooklyn,11222,"['136 Greenpoint Ave', 'Brooklyn, NY 11222']"
956,Szechuan House,131,4.0,"['delivery', 'pickup']",$$,40.758913,-73.832753,szechuan,133-47 Roosevelt Ave,Flushing,11354,"['133-47 Roosevelt Ave', 'Flushing, NY 11354']"
957,Don Nico's,162,4.0,"['delivery', 'pickup']",$$,40.7051738351583,-73.7993180751801,mexican,90-08 161st St,Jamaica,11432,"['90-08 161st St', 'Jamaica, NY 11432']"
958,Senso Unico,91,4.5,"['delivery', 'pickup']",$$,40.7414137015591,-73.9216857927781,italian,43-04 47th Ave,Sunnyside,11104,"['43-04 47th Ave', 'Sunnyside, NY 11104']"
959,Icon Bar,88,4.5,[],$$,40.761605,-73.9237689,gaybars,31-84 33rd St,Astoria,11106,"['31-84 33rd St', 'Astoria, NY 11106']"
960,D Angelo's Sausage Truck,53,4.5,[],$,40.7166311174998,-73.8621891253065,foodtrucks,72 Dr Woodhaven Blvd,Rego Park,10308,"['72 Dr Woodhaven Blvd', 'Rego Park, NY 10308']"
961,Happy Lemon,143,4.0,"['delivery', 'pickup']",$,40.758700458232674,-73.83313231841552,taiwanese,133-35 Roosevelt Ave,Flushing,11354,"['133-35 Roosevelt Ave', 'Ste 11', 'Flushing, NY 11354']"
962,Yun's Cafe and Asian Mart,52,4.5,"['delivery', 'pickup']",$,40.7472668689568,-73.8922200724483,cafes,7305 37th Rd,Jackson Heights,11372,"['7305 37th Rd', 'Ste \xa02', 'Jackson Heights, NY 11372']"
963,Claret Wine Bar,232,4.0,"['delivery', 'pickup']",$$,40.7464036507184,-73.9178903085465,wine_bars,46 02 Skillman Ave,Sunnyside,11104,"['46 02 Skillman Ave', 'Sunnyside, NY 11104']"
964,Aged Restaurant and Bar,946,3.0,"['delivery', 'pickup']",$$$,40.720731,-73.845597,cocktailbars,107-02 70th Rd,Forest Hills,11375,"['107-02 70th Rd', 'Forest Hills, NY 11375']"
965,Naomi's Kosher Pizza & Israel Falafel,109,4.0,"['delivery', 'pickup']",$,40.7328413960292,-73.8252383640662,pizza,6828 Main St,Flushing,11367,"['6828 Main St', 'Flushing, NY 11367']"
966,Sushi by Bou Times Square,651,4.5,['restaurant_reservation'],$$$,40.75851,-73.98322,sushi,132 W 47th St,New York,10036,"['132 W 47th St', 'New York, NY 10036']"
967,The Inkan,225,4.0,"['delivery', 'pickup']",$$,40.746833,-73.945639,peruvian,4502 23rd St,Long Island City,11101,"['4502 23rd St', 'Long Island City, NY 11101']"
968,Bee Cafe,69,4.5,"['delivery', 'pickup']",$,40.7475304,-73.9030796,breakfast_brunch,60-11 39th Ave,Woodside,11377,"['60-11 39th Ave', 'Woodside, NY 11377']"
969,Connolly's Corner,123,4.0,"['delivery', 'pickup']",$$,40.72827,-73.89188,sportsbars,71-15 Grand Ave,Maspeth,11378,"['71-15 Grand Ave', 'Maspeth, NY 11378']"
970,Juniper Valley Park,76,4.5,[],,40.72005,-73.88111,parks,71-01 Juniper Blvd S,Middle Village,11379,"['71-01 Juniper Blvd S', 'Middle Village, NY 11379']"
971,Sweetleaf,283,3.5,"['delivery', 'pickup']",$$,40.7469015944119,-73.9562634274872,coffee,4615 Center Blvd,Long Island City,11109,"['4615 Center Blvd', 'Long Island City, NY 11109']"
972,Cerasella,49,5.0,"['delivery', 'pickup']",$,40.7557023111863,-73.9300070330501,desserts,36-27 31st St,Astoria,11106,"['36-27 31st St', 'Astoria, NY 11106']"
973,BonBon Bakery,47,4.5,['delivery'],,40.73287,-73.7989599,bakeries,164-18A 69th Ave,Fresh Meadows,11365,"['164-18A 69th Ave', 'Fresh Meadows, NY 11365']"
974,Sea,3288,3.5,"['delivery', 'pickup']",$$,40.71807,-73.960044,thai,114 N 6th St,Brooklyn,11211,"['114 N 6th St', 'Brooklyn, NY 11211']"
975,Amdo Kitchen,59,4.5,['delivery'],$,40.747541,-73.8913665,foodtrucks,37-57 74th St,Jackson Heights,11372,"['37-57 74th St', 'Jackson Heights, NY 11372']"
976,Pita Palace,282,5.0,['delivery'],$,40.7172335,-73.94504,mideastern,413 Graham Ave,Brooklyn,11211,"['413 Graham Ave', 'Brooklyn, NY 11211']"
977,Tacos El Vagabundo,93,4.5,[],$,40.743616803586285,-73.92341027976228,mexican,41st St Queens Blvd,Sunnyside,11104,"['41st St Queens Blvd', 'Sunnyside, NY 11104']"
978,San Soo Kap San 2,229,3.5,"['delivery', 'pickup']",$$,40.757812380511034,-73.7955201570778,korean,17110 Northern Blvd,Flushing,11358,"['17110 Northern Blvd', 'Flushing, NY 11358']"
979,Yetnal Tongdak,77,4.5,['delivery'],$$,40.76194021616097,-73.80390721551167,korean,40-24 162nd St,Flushing,11358,"['40-24 162nd St', 'Flushing, NY 11358']"
980,The Bund,292,3.5,"['delivery', 'pickup']",$$,40.7264404960967,-73.8532474276788,shanghainese,100-30 Queens Blvd,Forest Hills,11375,"['100-30 Queens Blvd', 'Forest Hills, NY 11375']"
981,The Oasis Cafe,421,3.5,"['delivery', 'pickup']",$$,40.757503,-73.784331,cafes,196-30 Northern Blvd,Flushing,11358,"['196-30 Northern Blvd', 'Flushing, NY 11358']"
982,La Pequeña Colombia,229,3.5,"['delivery', 'pickup']",$$,40.7479462,-73.8823776,colombian,83-27 Roosevelt Ave,Jackson Heights,11372,"['83-27 Roosevelt Ave', 'Jackson Heights, NY 11372']"
983,Asian Bowl,196,3.5,"['delivery', 'pickup']",$,40.7266343214028,-73.8522079552807,asianfusion,101-11 Queens Blvd,Forest Hills,11375,"['101-11 Queens Blvd', 'Forest Hills, NY 11375']"
984,L.I.C. Bar,325,3.5,[],$$,40.747046,-73.952889,bars,4558 Vernon Blvd,Long Island City,11101,"['4558 Vernon Blvd', 'Long Island City, NY 11101']"
985,La Vigna Restaurant,202,4.0,"['delivery', 'pickup']",$$,40.710999,-73.852722,italian,10011 Metropolitan Ave,Forest Hills,11375,"['10011 Metropolitan Ave', 'Forest Hills, NY 11375']"
986,Tortilleria Mexicana Los Hermanos,729,4.0,['delivery'],$,40.7066299,-73.92198,mexican,271 Starr St,Brooklyn,11237,"['271 Starr St', 'Brooklyn, NY 11237']"
987,Fay Da Bakery,190,3.5,['delivery'],$,40.72122,-73.84457,bakeries,107-50 Queens Blvd,Forest Hills,11375,"['107-50 Queens Blvd', 'Forest Hills, NY 11375']"
988,Gahwa Korean Restaurant,161,4.0,['delivery'],$$,40.7713025,-73.8267556,korean,29-32 Union St,Flushing,11354,"['29-32 Union St', 'Flushing, NY 11354']"
989,Juice For Life,208,4.0,"['delivery', 'pickup']",$$,40.7660454187359,-73.7893860474613,juicebars,3407 Francis Lewis Blvd,Flushing,11358,"['3407 Francis Lewis Blvd', 'Flushing, NY 11358']"
990,Cream Ridgewood,162,4.0,"['delivery', 'pickup']",$$,40.70077,-73.89956,newamerican,59 09 71st Ave,Ridgewood,11385,"['59 09 71st Ave', 'Ridgewood, NY 11385']"
991,Jamaican Flavors,111,4.0,[],$,40.705629,-73.795176,bakeries,16417 Jamaica Ave,Jamaica,11432,"['16417 Jamaica Ave', 'Jamaica, NY 11432']"
992,Yia Yia's Taverna,269,5.0,"['delivery', 'pickup']",,40.70401,-73.93086,greek,1035 Flushing Ave,Brooklyn,11237,"['1035 Flushing Ave', 'Brooklyn, NY 11237']"
993,Bareburger - Long Island City,348,3.5,"['delivery', 'pickup']",$$,40.7434658490952,-73.9536568181867,burgers,48-19 Vernon Blvd,Long Island City,11101,"['48-19 Vernon Blvd', 'Long Island City, NY 11101']"
994,Nicandra's,196,4.5,['delivery'],$$,40.69962,-73.915939,pastashops,264 Irving Ave,Brooklyn,11237,"['264 Irving Ave', 'Brooklyn, NY 11237']"
995,Kulu Desserts,309,3.5,"['delivery', 'pickup']",$,40.7604922983047,-73.8330032676458,desserts,37-06 Prince St,Flushing,11354,"['37-06 Prince St', 'Flushing, NY 11354']"
996,Oceanic Boil,88,4.0,"['delivery', 'pickup']",,40.729405,-73.861621,cajun,96-18 Queens Blvd,Rego Park,11374,"['96-18 Queens Blvd', 'Rego Park, NY 11374']"
997,Mis Tierras Colombianas,118,4.0,"['delivery', 'pickup']",$$,40.7445602,-73.9102936,colombian,54-08 Roosevelt Ave,Woodside,11377,"['54-08 Roosevelt Ave', 'Woodside, NY 11377']"
998,Saffron Indian Cuisine,270,3.5,"['restaurant_reservation', 'delivery', 'pickup']",$$,40.757176,-73.915762,indpak,4404 Broadway,Astoria,11103,"['4404 Broadway', 'Astoria, NY 11103']"
999,The Modern,1055,4.5,[],$$$$,40.761106128269006,-73.97670872686992,newamerican,9 W 53rd St,New York,10019,"['9 W 53rd St', 'New York, NY 10019']"
