,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
91,Tonchin,1552,4.5,"['pickup', 'delivery']",$$,40.7502727,-73.9844951,ramen,13 W 36th St,New York,10018,"['13 W 36th St', 'New York, NY 10018']"
92,taïm mediterranean kitchen - West Village,1549,4.5,"['pickup', 'delivery']",$$,40.736002376347,-74.0019588366439,falafel,222 Waverly Pl,New York,10014,"['222 Waverly Pl', 'New York, NY 10014']"
93,Ladurée Madison,1959,4.5,"['pickup', 'delivery']",$$$,40.7707702252517,-73.9663760711639,macarons,864 Madison Ave,New York,10021,"['864 Madison Ave', 'New York, NY 10021']"
94,Bleecker Street Pizza,2564,4.0,"['pickup', 'delivery']",$,40.7320627016512,-74.0036552270137,pizza,69 7th Ave S,New York,10014,"['69 7th Ave S', 'New York, NY 10014']"
95,La Sirène-Soho,1658,4.5,"['pickup', 'delivery']",$$$,40.7243642217227,-74.005708694458,french,558 Broome St,New York,10013,"['558 Broome St', 'New York, NY 10013']"
96,JoJu,1818,4.5,"['pickup', 'delivery']",$,40.7407051700423,-73.8793501821476,coffee,83-25 Broadway,Elmhurst,11373,"['83-25 Broadway', 'Elmhurst, NY 11373']"
97,John's of Bleecker Street,2243,4.0,"['pickup', 'delivery']",$$,40.73158,-74.00332,pizza,278 Bleecker St,New York,10014,"['278 Bleecker St', 'New York, NY 10014']"
98,Jajaja Mexicana,1094,4.5,"['pickup', 'delivery']",$$,40.71419,-73.99041,mexican,162 E Broadway,New York,10002,"['162 E Broadway', 'New York, NY 10002']"
99,McSorleys Old Ale House,1846,4.5,[],$,40.72884,-73.98965,divebars,15 E 7th St,New York,10003,"['15 E 7th St', 'New York, NY 10003']"
100,Jean-Georges,1935,4.0,"['delivery', 'pickup']",$$$$,40.7691122743293,-73.9814290717583,french,1 Central Park W,New York,10023,"['1 Central Park W', 'New York, NY 10023']"
101,Bea,2601,4.0,"['delivery', 'restaurant_reservation']",$$,40.7591968,-73.9923361,newamerican,403 W 43rd St,New York,10036,"['403 W 43rd St', 'New York, NY 10036']"
102,"Sal, Kris, & Charlie's Deli",1263,4.5,['delivery'],$$,40.773326878163,-73.9113807678223,delis,33-12 23rd Ave,Astoria,11105,"['33-12 23rd Ave', 'Astoria, NY 11105']"
103,Breakroom,1637,4.5,"['delivery', 'pickup']",$$,40.7166907225542,-73.9999440120647,burgers,83 Baxter St,New York,10013,"['83 Baxter St', 'New York, NY 10013']"
104,Roberta's,3077,4.0,"['delivery', 'pickup']",$$,40.70493,-73.93399,pizza,261 Moore St,Brooklyn,11206,"['261 Moore St', 'Brooklyn, NY 11206']"
105,Jongro BBQ,2236,4.0,"['delivery', 'pickup']",$$,40.747514,-73.986884,korean,22 W 32nd St,New York,10001,"['22 W 32nd St', 'Fl 2', 'New York, NY 10001']"
106,Sushi Nakazawa,1552,4.5,[],$$$$,40.7317465228689,-74.0045493828034,japanese,23 Commerce St,New York,10014,"['23 Commerce St', 'New York, NY 10014']"
107,Sundaes and Cones,1545,4.5,['delivery'],$$,40.730934,-73.989318,icecream,95 E 10th St,New York,10003,"['95 E 10th St', 'New York, NY 10003']"
108,ilili,2541,4.0,"['delivery', 'pickup']",$$$,40.74435,-73.98778,mediterranean,236 5th Ave,New York,10001,"['236 5th Ave', 'New York, NY 10001']"
109,Taverna Kyclades,2496,4.0,"['delivery', 'pickup']",$$,40.77444,-73.90786,seafood,3601 Ditmars Blvd,Astoria,11105,"['3601 Ditmars Blvd', 'Astoria, NY 11105']"
110,Veniero's,2213,4.0,"['delivery', 'pickup']",$$,40.729431,-73.984541,bakeries,342 E 11th St,New York,10003,"['342 E 11th St', 'New York, NY 10003']"
111,Woorijip,2726,4.0,"['delivery', 'pickup']",$,40.74747,-73.98648,korean,12 W 32nd St,New York,10001,"['12 W 32nd St', 'New York, NY 10001']"
112,Tony's Di Napoli,2279,4.0,"['delivery', 'pickup']",$$,40.75641,-73.98547,italian,147 W 43rd St,New York,10036,"['147 W 43rd St', 'New York, NY 10036']"
113,Grimaldi's Pizzeria,4761,3.5,"['delivery', 'pickup']",$$,40.702583,-73.9932413,pizza,1 Front St,Brooklyn,11201,"['1 Front St', 'Brooklyn, NY 11201']"
114,Peter Pan Donut & Pastry Shop,1457,4.5,['delivery'],$,40.726086,-73.952308,bakeries,727 Manhattan Ave,Brooklyn,11222,"['727 Manhattan Ave', 'Brooklyn, NY 11222']"
115,Marea,2210,4.0,"['delivery', 'pickup']",$$$$,40.7674213694566,-73.9810554368179,italian,240 Central Park S,New York,10019,"['240 Central Park S', 'New York, NY 10019']"
116,Sushi Yasuda,2180,4.0,[],$$$$,40.75113,-73.97347,sushi,204 E 43rd St,New York,10017,"['204 E 43rd St', 'New York, NY 10017']"
117,Cheeky Sandwiches,1289,4.5,"['delivery', 'pickup']",$,40.7158,-73.99169,sandwiches,35 Orchard St,New York,10002,"['35 Orchard St', 'New York, NY 10002']"
118,Coffee Project New York | East Village,718,4.5,['delivery'],$,40.72699,-73.98922,coffee,239 E 5th St,New York,10003,"['239 E 5th St', 'New York, NY 10003']"
